37.772303	-122.472633	1
37.772314	-122.478761	1
37.772326	-122.472298	1
37.772369	-122.476282	1
37.77237	-122.478434	1
37.772377	-122.472106	1
37.772388	-122.477905	1
37.772411	-122.472445	1
37.772417	-122.472623	1
37.772419	-122.475766	1
37.772423	-122.473983	1
37.77247	-122.476239	1
37.772479	-122.472176	1
37.772481	-122.471946	1
37.772483	-122.473557	1
37.772483	-122.474421	1
37.7725	-122.474697	1
37.772504	-122.47506	1
37.77251	-122.475808	1
37.772536	-122.473962	1
37.772563	-122.472046	1
37.772604	-122.475074	1
37.772609	-122.471804	1
37.772615	-122.474689	1
37.77267	-122.471928	1
37.772769	-122.471719	1
37.772804	-122.471857	1
37.772899	-122.471682	1
37.772914	-122.471825	1
37.773046	-122.471673	1
37.773051	-122.471817	1
37.773139	-122.471762	1
37.773139	-122.471762	1
37.773235	-122.47185	1
37.773244	-122.471711	1
37.774909	-122.47197	1
37.774913	-122.471833	1
37.775003	-122.471905	1
37.775094	-122.471985	1
37.7751	-122.471847	1
37.77677	-122.472104	1
37.776774	-122.471963	1
37.776868	-122.47204	1
37.776962	-122.472128	1
37.77697	-122.471966	1
37.778617	-122.472246	1
37.778628	-122.472084	1
37.778728	-122.472174	1
37.77884	-122.472262	1
37.778852	-122.4721	1
37.780516	-122.472381	1
37.780521	-122.472221	1
37.780656	-122.472312	1
37.780825	-122.472395	1
37.780829	-122.472254	1
37.782496	-122.472516	1
37.782504	-122.472375	1
37.782579	-122.472451	1
37.782662	-122.472528	1
37.782674	-122.472387	1
37.784368	-122.472653	1
37.784373	-122.472513	1
37.784449	-122.472586	1
37.784553	-122.47267	1
37.78456	-122.472525	1
37.785492	-122.472596	1
37.785506	-122.472732	1
37.78609	-122.472597	1
37.786115	-122.472733	1
37.786206	-122.472725	1
37.786208	-122.472579	1
37.786315	-122.472626	1
37.786405	-122.472699	1
37.786409	-122.472545	1
37.786775	-122.472489	1
37.786792	-122.472616	1
37.787139	-122.472388	1
37.787156	-122.472505	1
37.787229	-122.472473	1
37.787229	-122.472473	1
37.787234	-122.472352	1
37.787234	-122.472352	1
37.787378	-122.472298	1
37.787495	-122.472247	1
37.787684	-122.472166	1
37.787712	-122.47226	1
37.787927	-122.472046	1
37.787958	-122.472138	1
37.788068	-122.471965	1
37.788169	-122.471906	1
37.788205	-122.471996	1
37.788474	-122.471691	1
37.788515	-122.471777	1
37.788823	-122.47141	1
37.788865	-122.471496	1
37.789449	-122.471059	1
37.789642	-122.470803	1
37.789989	-122.470552	1
37.790046	-122.470626	1
37.790344	-122.470295	1
37.790383	-122.470382	1
37.790587	-122.470127	1
37.790626	-122.470214	1
37.79073	-122.470029	1
37.790764	-122.470119	1
37.790999	-122.469885	1
37.791027	-122.469979	1
37.79141	-122.469714	1
37.791431	-122.46981	1
37.791884	-122.469584	1
37.791898	-122.469683	1
37.79217	-122.46954	1
37.792176	-122.46964	1
37.792529	-122.469521	1
37.792531	-122.469621	1
37.792787	-122.469617	1
37.792845	-122.469516	1
37.795194	-122.469476	1
37.795194	-122.469476	1
37.79525	-122.469576	1
37.79525	-122.469576	1
37.797515	-122.469555	1
37.797532	-122.469455	1
37.79784	-122.469453	1
37.797849	-122.469553	1
37.800216	-122.4694	1
37.800222	-122.469483	1
37.800961	-122.469393	1
37.800961	-122.469393	1
37.800964	-122.469475	1
37.800964	-122.469475	1
37.800991	-122.469475	1
37.801782	-122.469385	1
37.801948	-122.46948	1
37.802179	-122.469538	1
37.802197	-122.469381	1
37.802197	-122.469381	1
37.8025	-122.469681	1
37.8025	-122.469681	1
37.803192	-122.469394	1
37.803279	-122.469432	1
37.803293	-122.469491	1
37.803293	-122.469491	1
37.80336	-122.46979	1
37.803439	-122.470836	1
37.803508	-122.470508	1
37.803515	-122.470804	1
37.803548	-122.470633	1
37.803592	-122.470769	1
37.803667	-122.471001	1
37.803798	-122.471339	1
37.803996	-122.471771	1
37.804018	-122.472011	1
37.804018	-122.472011	1
37.804199	-122.472121	1
37.804422	-122.47264	1
37.804507	-122.472575	1
37.805023	-122.473088	1
37.805277	-122.473558	1
37.805366	-122.473441	1
37.806233	-122.474562	1
37.806233	-122.474562	1
37.806269	-122.4746	1
37.806303	-122.474447	1
37.806303	-122.474447	1
37.806342	-122.474488	1
37.806591	-122.474937	1
37.806655	-122.474823	1
37.806898	-122.475375	1
37.807037	-122.475194	1
37.80711	-122.475696	1
37.807685	-122.475972	1
37.807751	-122.476229	1
37.808155	-122.476491	1
37.808155	-122.476491	1
37.808204	-122.476682	1
37.808256	-122.476592	1
37.808544	-122.476978	1
37.808587	-122.47688	1
37.809011	-122.477231	1
37.80904	-122.477126	1
37.809379	-122.477359	1
37.809397	-122.47725	1
37.809736	-122.477418	1
37.809751	-122.477308	1
37.809854	-122.477438	1
37.809864	-122.477327	1
37.810977	-122.477578	1
37.810977	-122.477578	1
37.810997	-122.477469	1
37.810997	-122.477469	1
37.811298	-122.477507	1
37.814224	-122.478045	1
37.825548	-122.479332	1
37.825579	-122.479156	1
37.708317	-122.394834	101
37.708339	-122.395107	101
37.70841	-122.395123	101
37.708786	-122.39521	101
37.708824	-122.394952	101
37.709545	-122.395118	101
37.709655	-122.395411	101
37.710117	-122.395518	101
37.710911	-122.395701	101
37.710944	-122.395442	101
37.712088	-122.396069	101
37.712434	-122.395938	101
37.712644	-122.396054	101
37.712724	-122.396388	101
37.713111	-122.396633	101
37.713348	-122.396799	101
37.713482	-122.396592	101
37.714828	-122.3977	101
37.715148	-122.398266	101
37.715462	-122.398423	101
37.715492	-122.398202	101
37.71581	-122.398596	101
37.71581	-122.398596	101
37.71591	-122.398646	101
37.715984	-122.398481	101
37.715984	-122.398481	101
37.716063	-122.398722	101
37.716063	-122.398722	101
37.716152	-122.398561	101
37.716303	-122.398633	101
37.716303	-122.398633	101
37.71673	-122.398819	101
37.716878	-122.399074	101
37.716996	-122.39911	101
37.716996	-122.39911	101
37.717186	-122.398947	101
37.717186	-122.398947	101
37.717529	-122.399283	101
37.717852	-122.399125	101
37.717946	-122.399418	101
37.718032	-122.399441	101
37.718088	-122.399188	101
37.718166	-122.399477	101
37.718166	-122.399477	101
37.718396	-122.39927	101
37.718396	-122.39927	101
37.718966	-122.399422	101
37.719064	-122.399717	101
37.719146	-122.399739	101
37.719146	-122.399739	101
37.719303	-122.399511	101
37.719399	-122.399536	101
37.719399	-122.399536	101
37.720067	-122.399709	101
37.720067	-122.399709	101
37.720266	-122.39976	101
37.720266	-122.39976	101
37.720271	-122.400061	101
37.720547	-122.40014	101
37.720706	-122.399911	101
37.720812	-122.400216	101
37.721037	-122.400024	101
37.72123	-122.400095	101
37.721486	-122.400463	101
37.721588	-122.400227	101
37.721658	-122.400526	101
37.721961	-122.400637	101
37.72208	-122.400681	101
37.722141	-122.40043	101
37.722319	-122.400501	101
37.723168	-122.401118	101
37.723494	-122.400973	101
37.723594	-122.401289	101
37.723678	-122.401047	101
37.723753	-122.40136	101
37.723918	-122.401433	101
37.724266	-122.401574	101
37.724756	-122.401496	101
37.725273	-122.401981	101
37.725379	-122.40202	101
37.725379	-122.40202	101
37.72545	-122.401735	101
37.72545	-122.401735	101
37.726602	-122.402473	101
37.726674	-122.4022	101
37.727796	-122.40297	101
37.727877	-122.402658	101
37.729022	-122.40349	101
37.729143	-122.403194	101
37.729701	-122.403492	101
37.730479	-122.40417	101
37.730537	-122.404026	101
37.732596	-122.405315	101
37.732694	-122.405133	101
37.733536	-122.405632	101
37.733536	-122.405632	101
37.73379	-122.405999	101
37.73379	-122.405999	101
37.734081	-122.405969	101
37.734081	-122.405969	101
37.734237	-122.406279	101
37.73425	-122.406074	101
37.73425	-122.406074	101
37.734269	-122.406299	101
37.734269	-122.406299	101
37.734507	-122.406448	101
37.734507	-122.406448	101
37.734558	-122.406265	101
37.734811	-122.406639	101
37.734918	-122.406479	101
37.734965	-122.40672	101
37.735146	-122.406815	101
37.735146	-122.406815	101
37.735199	-122.406646	101
37.735199	-122.406646	101
37.735296	-122.406894	101
37.735296	-122.406894	101
37.735334	-122.406727	101
37.735334	-122.406727	101
37.73549	-122.406996	101
37.735524	-122.40684	101
37.735611	-122.407074	101
37.735727	-122.406973	101
37.735888	-122.407079	101
37.73589	-122.407255	101
37.736033	-122.407328	101
37.736078	-122.407357	101
37.736112	-122.40737	101
37.736184	-122.407241	101
37.736234	-122.407269	101
37.736431	-122.407377	101
37.736469	-122.407551	101
